Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,Hour,SunRise,SunSet,MomentOfDay,fortnight,month,Rad
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Normal,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Normal,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,23,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,22,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,S,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,E,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,E,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,E,Slow,21,0-20,20-40,Night,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,S,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,S,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,20,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Normal,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,Normal,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,Normal,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,19,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Low
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,18,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Normal,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,17,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Normal,16,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Slow,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Slow,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,Normal,E,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,Normal,N,Slow,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,E,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,Med
Heat,High,High,N,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,High
Heat,High,High,N,Normal,15,0-20,20-40,Afternoon,fortnight 1,Sep,High
Heat,High,High,N,Normal,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,E,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,E,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Normal,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,E,Normal,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Normal,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,High,N,Slow,14,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Slow,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Slow,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Slow,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Fast,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Normal,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Slow,13,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Fast,12,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,E,Normal,12,0-20,20-40,Midday,fortnight 1,Sep,Med
Heat,High,Normal,N,Normal,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,E,Normal,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Fast,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,E,Slow,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Fast,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,12,0-20,20-40,Midday,fortnight 1,Sep,High
Heat,High,Normal,E,Slow,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,E,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,Med
Heat,High,Normal,E,Slow,11,0-20,20-40,Morning,fortnight 1,Sep,Med
Heat,High,Normal,E,Slow,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Fast,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,11,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,Med
Heat,High,Normal,N,Fast,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Fast,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,E,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Fast,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,10,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Normal,N,Normal,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,E,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Normal,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Normal,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,E,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,09,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,E,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Normal,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Normal,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,N,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,S,Slow,08,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Heat,High,Low,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Normal,High,Normal,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Normal,High,Normal,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Normal,High,Normal,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Normal,High,Normal,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,High
Cold,High,Normal,S,Slow,07,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,07,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,07,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,07,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,07,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Fast,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Fast,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Fast,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Fast,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Med
Cold,High,Normal,S,Normal,06,0-20,20-40,Morning,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,High,Normal,S,Slow,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,05,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,04,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,W,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,03,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Low,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Low,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Fast,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Fast,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,02,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Fast,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Fast,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,High,S,Slow,01,0-20,20-40,Night,fortnight 1,Sep,Med
Cold,Normal,Normal,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Slow,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,Normal,S,Normal,00,0-20,20-40,Night,fortnight 1,Sep,Low
Cold,Normal,High,S,Normal,00,0-20,20-40,Night,fortnight 1,Sep,Low
